ZIP,RegionID,SizeRank,RegionType,StateName,State,City,Metro,CountyName,home_value
19333,65862,11396,zip,PA,PA,Devon,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,581576.08
19335,65863,1013,zip,PA,PA,Downingtown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,428306.02
19341,65866,5728,zip,PA,PA,Exton,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,449565.69
19342,65867,5619,zip,PA,PA,Glen Mills,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,493239.13
19343,65868,10647,zip,PA,PA,Glenmoore,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,487085.17
19344,65869,8625,zip,PA,PA,Honey Brook,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,338142.0
19348,65873,5175,zip,PA,PA,Kennett Square,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,465579.11
19350,65874,9319,zip,PA,PA,Landenberg,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,465395.68
19352,65876,10080,zip,PA,PA,West Grove,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,413812.74
19355,65879,3753,zip,PA,PA,Malvern,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,580788.58
19362,65883,12063,zip,PA,PA,Nottingham,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,337395.06
19363,65884,6855,zip,PA,PA,Oxford,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,335733.0
19365,65885,11147,zip,PA,PA,Parkesburg,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,259790.17
19372,65890,20483,zip,PA,PA,Thorndale,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,314688.69
19373,65891,18095,zip,PA,PA,Thornton,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Delaware County,597905.0
19374,65892,24924,zip,PA,PA,Toughkenamon,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,314743.44
19380,65895,978,zip,PA,PA,West Chester,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,469551.94
19382,65897,763,zip,PA,PA,West Chester,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,497725.13
19390,65899,8458,zip,PA,PA,West Grove,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,370667.71
19401,65904,1687,zip,PA,PA,Norristown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,193844.69
19403,65905,1335,zip,PA,PA,Norristown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,337982.78
19405,65907,12962,zip,PA,PA,Bridgeport,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,275171.76
19406,65908,4153,zip,PA,PA,King of Prussia,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,379697.21
19422,65915,6050,zip,PA,PA,Blue Bell,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,495049.21
19425,65918,7310,zip,PA,PA,Chester Springs,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,555357.11
19426,65919,1959,zip,PA,PA,Collegeville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,444032.01
19428,65920,6368,zip,PA,PA,Conshohocken,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,386777.66
19435,65924,29277,zip,PA,PA,Frederick,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,304120.59
19437,65926,30490,zip,PA,PA,Gwynedd Valley,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,830542.51
19438,65927,5428,zip,PA,PA,Harleysville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,404093.94
19440,65928,6848,zip,PA,PA,Hatfield,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,375782.37
19444,65932,9366,zip,PA,PA,Lafayette Hill,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,484907.65
19446,65933,517,zip,PA,PA,Lansdale,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,381137.52
19453,65936,22426,zip,PA,PA,Mont Clare,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,179195.67
19454,65937,4373,zip,PA,PA,North Wales,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,418068.39
19456,65939,30490,zip,PA,PA,Phoenixville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,367181.74
19460,65941,1352,zip,PA,PA,Phoenixville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,387981.65
19462,65942,7486,zip,PA,PA,Plymouth Meeting,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,406064.6
19464,65943,1123,zip,PA,PA,Pottstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,224881.42
19465,65944,6830,zip,PA,PA,Pottstown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,371594.35
19468,65945,4743,zip,PA,PA,Royersford,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,346951.31
19473,65948,5722,zip,PA,PA,Schwenksville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,398996.17
19474,65949,30490,zip,PA,PA,Collegeville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,298152.37
19475,65950,9154,zip,PA,PA,Spring City,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,376404.5
19481,65954,30490,zip,PA,PA,Phoenixville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,574312.81
19492,65964,28427,zip,PA,PA,Zieglersville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,317920.32
19501,65969,22365,zip,PA,PA,Adamstown,"Lancaster, PA",Lancaster County,223332.08
19503,65970,21261,zip,PA,PA,Bally,"Reading, PA",Berks County,213940.13
19504,65971,13817,zip,PA,PA,Barto,"Reading, PA",Berks County,339784.54
19505,65972,15113,zip,PA,PA,Bechtelsville,"Reading, PA",Berks County,255743.32
19506,65973,10566,zip,PA,PA,Bernville,"Reading, PA",Berks County,291770.61
19507,65974,14577,zip,PA,PA,Bethel,"Reading, PA",Berks County,245368.62
19508,65975,7459,zip,PA,PA,Birdsboro,"Reading, PA",Berks County,239016.12
19510,65976,11576,zip,PA,PA,Blandon,"Reading, PA",Berks County,256908.71
19512,65978,7203,zip,PA,PA,Boyertown,"Reading, PA",Berks County,247104.66
19518,65980,7186,zip,PA,PA,Douglassville,"Reading, PA",Berks County,312517.22
19520,65982,11635,zip,PA,PA,Elverson,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Chester County,345015.32
19522,65983,7862,zip,PA,PA,Fleetwood,"Reading, PA",Berks County,253861.5
19525,65985,6917,zip,PA,PA,Gilbertsville,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Montgomery County,378669.05
19526,65986,9179,zip,PA,PA,Hamburg,"Reading, PA",Berks County,209238.77
19529,65987,15194,zip,PA,PA,Kempton,"Reading, PA",Berks County,319653.99
19530,65988,7336,zip,PA,PA,Kutztown,"Reading, PA",Berks County,258135.23
19533,65989,11469,zip,PA,PA,Leesport,"Reading, PA",Berks County,259901.74
19534,65990,19525,zip,PA,PA,Lenhartsville,"Reading, PA",Berks County,267352.12
19539,65994,11982,zip,PA,PA,Mertztown,"Reading, PA",Berks County,258480.9
19540,65995,8646,zip,PA,PA,Mohnton,"Reading, PA",Berks County,275951.23
19541,65996,14184,zip,PA,PA,Mohrsville,"Reading, PA",Berks County,276874.98
19543,65998,12809,zip,PA,PA,Morgantown,"Reading, PA",Berks County,321301.16
19547,66001,13526,zip,PA,PA,Oley,"Reading, PA",Berks County,286115.33
19551,66005,14111,zip,PA,PA,Robesonia,"Reading, PA",Berks County,240977.37
19555,66007,15322,zip,PA,PA,Shoemakersville,"Reading, PA",Berks County,197160.73
19560,66009,11036,zip,PA,PA,Temple,"Reading, PA",Berks County,188870.37
19562,66010,22869,zip,PA,PA,Kutztown,"Reading, PA",Berks County,185833.73
19565,66012,10352,zip,PA,PA,Wernersville,"Reading, PA",Berks County,248748.2
19567,66013,12830,zip,PA,PA,Womelsdorf,"Reading, PA",Berks County,221638.86
19601,66014,2955,zip,PA,PA,Reading,"Reading, PA",Berks County,106522.34
19602,66015,6995,zip,PA,PA,Reading,"Reading, PA",Berks County,77141.0
19604,66017,3491,zip,PA,PA,Reading,"Reading, PA",Berks County,105535.46
19605,66018,5609,zip,PA,PA,Reading,"Reading, PA",Berks County,206203.78
19606,66019,2235,zip,PA,PA,Reading,"Reading, PA",Berks County,213170.95
19607,66020,5882,zip,PA,PA,Reading,"Reading, PA",Berks County,193557.66
19608,66021,5029,zip,PA,PA,Reading,"Reading, PA",Berks County,290923.98
19609,66022,9436,zip,PA,PA,Reading,"Reading, PA",Berks County,205126.84
19610,66023,7506,zip,PA,PA,Wyomissing,"Reading, PA",Berks County,284217.89
19611,66024,9373,zip,PA,PA,Reading,"Reading, PA",Berks County,160573.01
19701,66027,1713,zip,DE,DE,Bear,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,325804.53
19702,66028,663,zip,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,273312.88
19703,66029,7455,zip,DE,DE,Claymont,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,240506.48
19706,66030,18355,zip,DE,DE,Delaware City,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,228932.01
19707,66031,7503,zip,DE,DE,Hockessin,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,451914.9
19709,66033,1348,zip,DE,DE,Middletown,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,410983.69
19711,66035,864,zip,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,331757.62
19713,66037,2929,zip,DE,DE,Newark,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,236898.65
19720,66043,477,zip,DE,DE,New Castle,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,222534.02
19730,66047,24981,zip,DE,DE,Odessa,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,291722.58
19731,66048,39992,zip,DE,DE,Port Penn,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,209961.8
19732,66049,29467,zip,DE,DE,Rockland,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,583960.29
19733,66050,30128,zip,DE,DE,New Castle,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,217591.53
19734,66051,6824,zip,DE,DE,Townsend,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,372410.3
19801,66054,6790,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,118986.13
19802,66055,4380,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,154374.53
19803,66056,5512,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,389038.93
19804,66057,6096,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,214769.53
19805,66058,2331,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,164504.36
19806,66059,9549,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,272207.33
19807,66060,11149,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,806110.28
19808,66061,2342,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,286879.85
19809,66062,8011,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,255743.46
19810,66063,4632,zip,DE,DE,Wilmington,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",New Castle County,364213.32
19901,66081,2604,zip,DE,DE,Dover,"Dover, DE",Kent County,244667.07
19904,66084,2128,zip,DE,DE,Dover,"Dover, DE",Kent County,256741.66
19930,66087,16898,zip,DE,DE,Bethany Beach,"Salisbury, MD-DE",Sussex County,812378.29
19931,66088,29592,zip,DE,DE,Bethel,"Salisbury, MD-DE",Sussex County,302819.88
19933,66089,9619,zip,DE,DE,Bridgeville,"Salisbury, MD-DE",Sussex County,297945.75
19934,66090,8186,zip,DE,DE,Camden,"Dover, DE",Kent County,284121.39
19938,66092,9636,zip,DE,DE,Clayton,"Dover, DE",Kent County,321270.23
19939,66093,11136,zip,DE,DE,Dagsboro,"Salisbury, MD-DE",Sussex County,365121.89
19940,66094,12562,zip,DE,DE,Delmar,"Salisbury, MD-DE",Sussex County,288676.74
19941,66095,15525,zip,DE,DE,Ellendale,"Salisbury, MD-DE",Sussex County,280490.87
19943,66096,8911,zip,DE,DE,Felton,"Dover, DE",Kent County,292127.61
19945,66098,9466,zip,DE,DE,Frankford,"Salisbury, MD-DE",Sussex County,403642.39
19946,66099,13403,zip,DE,DE,Frederica,"Dover, DE",Kent County,274200.42
19947,66100,5515,zip,DE,DE,Georgetown,"Salisbury, MD-DE",Sussex County,304229.24
19951,66102,16944,zip,DE,DE,Harbeson,"Salisbury, MD-DE",Sussex County,434819.83
19953,66104,13550,zip,DE,DE,Hartly,"Dover, DE",Kent County,275954.74
19954,66105,19967,zip,DE,DE,Houston,"Dover, DE",Kent County,247336.37
19956,66107,7476,zip,DE,DE,Laurel,"Salisbury, MD-DE",Sussex County,253086.55
19958,66108,4566,zip,DE,DE,Lewes,"Salisbury, MD-DE",Sussex County,497435.04
19960,66109,10987,zip,DE,DE,Lincoln,"Salisbury, MD-DE",Sussex County,260547.83
19962,66111,8493,zip,DE,DE,Magnolia,"Dover, DE",Kent County,320480.24
19963,66112,6161,zip,DE,DE,Milford,"Salisbury, MD-DE",Sussex County,271142.42
19964,66113,22390,zip,DE,DE,Marydel,"Dover, DE",Kent County,272028.12
19966,66114,3566,zip,DE,DE,Millsboro,"Salisbury, MD-DE",Sussex County,356328.49
19967,66115,24574,zip,DE,DE,Millville,"Salisbury, MD-DE",Sussex County,446716.26
19968,66116,7868,zip,DE,DE,Milton,"Salisbury, MD-DE",Sussex County,387798.18
19970,66118,11208,zip,DE,DE,Ocean View,"Salisbury, MD-DE",Sussex County,452348.53
19971,66119,7978,zip,DE,DE,Rehoboth Beach,"Salisbury, MD-DE",Sussex County,747633.63
19973,66120,5078,zip,DE,DE,Seaford,"Salisbury, MD-DE",Sussex County,256604.78
19975,66121,10468,zip,DE,DE,Selbyville,"Salisbury, MD-DE",Sussex County,434131.7
19977,66122,4768,zip,DE,DE,Smyrna,"Dover, DE",Kent County,302374.84
19979,66123,26513,zip,DE,DE,Viola,"Dover, DE",Kent County,255094.95
20001,66125,1281,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,696856.12
20002,66126,174,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,695041.74
20003,66127,3224,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,859416.49
20004,66128,18784,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,459568.57
20005,66129,8424,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,524811.42
20006,66130,23188,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,263041.59
20007,66131,3753,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,1135411.15
20008,66132,3831,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,800705.42
20009,66133,874,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,576198.65
20010,66134,3057,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,740655.59
20011,66135,277,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,671314.44
20012,66136,6937,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,787935.46
20015,66138,7642,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,1231651.97
20016,66139,3051,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,1017594.64
20017,66140,5615,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,590712.34
20018,66141,6724,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,585901.75
20019,66142,347,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,402498.04
20020,66143,649,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,401728.94
20024,66146,8523,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,459227.72
20032,66151,2047,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,364533.13
20036,66154,12914,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,380652.48
20037,66155,9297,zip,DC,DC,Washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV",District of Columbia,575442.05
20105,66207,3417,zip,VA,VA,Aldie,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,821729.37
20106,66208,13519,zip,VA,VA,Amissville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Rappahannock County,459891.36
20109,66211,1633,zip,VA,VA,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,354435.68
20110,66212,951,zip,VA,VA,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Manassas City,409147.59
20111,66213,2475,zip,VA,VA,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,414835.51
20112,66214,3916,zip,VA,VA,Manassas,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,588263.19
20115,66216,11129,zip,VA,VA,Marshall,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,534123.28
20117,66218,16520,zip,VA,VA,Middleburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,875200.43
20119,66220,14452,zip,VA,VA,Catlett,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,500381.07
20120,66221,1701,zip,VA,VA,Centreville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,571091.88
20121,66222,4272,zip,VA,VA,Centreville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,455100.23
20124,66224,7524,zip,VA,VA,Clifton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,834875.06
20129,66226,25006,zip,VA,VA,Waterford,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,881315.9
20130,66227,27601,zip,VA,VA,Bluemont,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarke County,535651.94
20132,66229,6162,zip,VA,VA,Purcellville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,687470.64
20135,66231,15058,zip,VA,VA,Bluemont,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Clarke County,511623.76
20136,66232,3288,zip,VA,VA,Bristow,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,570794.61
20137,66233,15848,zip,VA,VA,Broad Run,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,611415.68
20141,66237,11547,zip,VA,VA,Round Hill,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,668448.67
20143,66239,22536,zip,VA,VA,Catharpin,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,814839.01
20144,66240,24065,zip,VA,VA,Delaplane,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fauquier County,759702.63
20147,66242,451,zip,VA,VA,Ashburn,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,605703.85
20148,66243,833,zip,VA,VA,Ashburn,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,722979.86
20151,66245,5040,zip,VA,VA,Chantilly,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,636132.14
20152,66246,2310,zip,VA,VA,Chantilly,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,681602.34
20155,66248,2347,zip,VA,VA,Gainesville,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,590341.14
20158,66250,12956,zip,VA,VA,Hamilton,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,716338.33
20164,66254,1489,zip,VA,VA,Sterling,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,470363.59
20165,66255,3090,zip,VA,VA,Sterling,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,598586.19
20166,66256,7170,zip,VA,VA,Sterling,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,518109.0
20169,66259,4697,zip,VA,VA,Haymarket,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Prince William County,661726.55
20170,66260,1548,zip,VA,VA,Herndon,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,573251.87
20171,66261,954,zip,VA,VA,Herndon,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Fairfax County,690618.71
20175,66263,1907,zip,VA,VA,Leesburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,645103.51
20176,66264,976,zip,VA,VA,Leesburg,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Loudoun County,657271.3
