ZIP,NatWalkInd,total_weight,block_group_rows
34660,12.066691,1328.62,5
34661,3.971918,292.48,2
34667,8.184956,26111.183,36
34668,12.082356,44772.699,31
34669,6.7364,12963.453,25
34673,13.826602,1441.341,2
34674,10.273898,2021.264,2
34677,9.104479,21908.145,15
34680,15.833333,1465.417,2
34682,11.806141,1999.757,4
34683,11.998801,23343.604,25
34684,9.34874,23075.431,24
34685,8.208089,6721.855,9
34688,6.84546,3686.732,4
34689,10.619176,12136.18,13
34690,12.976513,11059.293,13
34691,8.417226,19928.062,29
34692,13.59143,960.385,2
34695,12.253215,18232.71,14
34697,14.147231,1794.453,3
34698,11.714269,25069.829,31
34705,5.874802,74.115,2
34711,7.148696,14509.766,7
34714,5.833964,456.573,4
34715,8.309201,10979.948,4
34731,7.424273,11172.336,13
34734,12.052939,3592.118,2
34736,5.596255,6592.162,6
34737,5.0771,2055.62,3
34740,9.314689,31.489,2
34741,11.974971,34089.076,14
34742,15.796729,2054.466,3
34743,12.263724,28940,4
34744,9.743059,29123.2,13
34745,14.583389,2886.37,3
34746,6.838323,4987.511,4
34747,5.833333,943.916,1
34748,7.836783,14405.099,15
34753,5.803708,4296.17,3
34755,9.11118,2377.097,2
34756,5.874802,3751.869,2
34759,5.333333,363.025,1
34760,9.314689,1260.69,2
34761,9.915026,24722.617,7
34769,14.643958,15087.886,11
34770,16.333333,1991.642,1
34771,6.079226,16278.826,6
34772,4.641422,2633.023,2
34778,9.314689,804.098,2
34785,6.381584,3900.133,12
34786,7.831843,7933.83,5
34787,8.68405,3701.427,4
34788,6.007628,15849.704,15
34789,7.135117,1105.686,3
34945,8.166667,2603.025,4
34946,7.583719,5959.252,10
34947,8.067316,12541.185,22
34948,8.571485,1347.317,5
34949,6.061785,7429,7
34950,8.958435,14358.127,24
34951,7.896139,74.68,3
34952,6.972937,36224.06,24
34953,8.151406,15836,2
34954,8.571485,2391.759,5
34957,7.762704,20939.906,26
34958,8.130077,2313.06,4
34972,5.542666,20233.132,25
34973,7.167974,2200.742,3
34974,5.484187,22568.763,27
34979,8.439445,4230.638,3
34981,8.587287,3145.734,11
34982,7.57262,14130.898,29
34983,8.779384,7950.431,3
34984,9.644119,5649.569,4
34985,8.166667,1073.62,2
34990,7.024805,22872.689,13
34991,6.640695,2352.311,2
34992,7.696628,2092.902,4
34994,8.774439,11312.245,20
34995,9.762878,2279.043,3
34996,7.050747,11064.63,21
34997,7.301459,21801.34,21
35004,6.45314,3772.679,4
35005,5.300475,7751.413,21
35006,4.334158,255.72,6
35007,6.401297,15499.331,16
35010,4.908746,14900.861,26
35014,3.474904,4175.413,10
35016,5.855169,10055.818,17
35019,4.059102,1695.016,5
35020,11.422276,23852.62,48
35021,17.674649,1331.119,3
35022,7.192554,7728.873,9
35023,5.918382,22343.214,21
35031,3.389542,3038.325,6
35033,3.447613,2761.514,4
35035,6.194212,32.217,3
35036,3.380611,1.593,5
35040,6.825502,2703.287,5
35042,1.164241,95.113,2
35043,6.976765,3843.799,4
35044,3.589984,1169.419,7
35045,5.989657,6778.865,9
35046,3.857222,4853.318,7
35049,4.474505,2422.993,2
35051,6.90889,7391.387,11
35053,3.494206,2963.842,12
35055,6.243035,9703.222,14
35057,3.966011,9977.696,19
35058,4.016325,1380.132,16
35060,3.705554,52.075,4
35061,8.666667,1348.122,5
35062,4.37747,7368.378,15
35063,3.654665,3318.037,11
35064,9.509341,5085.869,18
35068,4.870935,228.708,4
35071,5.875213,3093.771,9
35072,3.145693,4206.164,19
35073,6.686679,2697.949,15
35077,5.420958,11738.991,18
35078,5.631317,1852.826,6
35079,3.488963,2416.338,6
35080,6.689376,15089.453,17
35082,10.791685,158.876,5
35083,4.0675,3103.088,8
35085,4.534025,3730.326,8
35087,4.51909,1297.446,10
35089,4.057358,2629.483,15
35094,6.110946,8317.826,13
35096,5.240181,7587.365,12
35098,3.327165,1355.421,10
35111,5.757321,1825.904,5
35114,5.097629,5797.356,8
35115,6.220265,9770.819,6
35116,3.439234,1605.108,3
35117,4.145204,3559.859,7
35118,4.611488,3107.227,8
35121,4.471127,1076.538,8
35124,7.685989,19889.383,18
35125,5.293611,272.565,2
35126,4.982211,18303.474,16
35127,5.925615,2902.696,8
35128,5.272822,2575.081,5
35130,4.211269,3970.466,11
35133,4.217063,4.646,3
35136,3.616242,1360.809,11
35143,4.174394,3220.201,6
35146,4.527761,919.933,9
35147,5.774226,4554.094,12
35148,6.197885,2579.951,11
35149,3.479389,855.374,3
35150,6.692685,17249.508,21
35151,3.99554,3051.195,11
35160,5.022352,26915.481,36
35171,4.934707,3071.983,8
35172,3.874668,423.995,2
35173,8.250827,8254.951,14
35175,3.04979,1031.402,4
35176,2.850181,859.543,3
35178,4.429046,2582.726,6
35179,3.928393,9115.171,21
35180,3.627813,2082.046,8
35181,3.380611,1.593,3
35183,2.945976,514.518,3
35184,2.262469,2172.368,2
35186,4.850701,4501,9
35188,2.471973,432.274,4
35203,13.581293,57.065,7
35204,14.147519,10646.691,30
35205,13.803286,15453.572,32
35206,11.062128,16340.749,35
35207,10.742626,7173.025,17
35208,12.734324,15332.054,34
35209,11.920742,28582.471,39
35210,7.991411,11393.216,24
35211,13.036272,20851.871,43
35212,12.715366,10685.583,26
35213,9.756068,13874.839,25
35214,8.267866,17590.424,30
35215,7.876688,41295.135,41
35216,9.953512,17534.23,30
35217,9.830788,12318.172,33
35218,13.660846,7054.584,25
35219,13.160162,1161.991,2
35221,12.288201,4981.501,17
35222,11.188638,4361.044,17
35223,9.146218,5649.716,18
35224,6.322467,5066.778,16
35226,7.674844,21582.622,15
35228,10.606022,10476.82,29
35231,8.292435,984.161,3
35232,15.821521,846.518,3
35233,14.260554,21.504,7
35234,13.730472,5653.145,29
35235,8.233329,10997.585,17
35236,10.89111,1262.789,2
35238,7.481591,1879.492,3
35242,7.366881,29211.422,28
35243,8.548714,12222.221,25
35244,8.408579,19203.048,21
35253,11.051877,872.943,2
35255,15.032448,742.93,3
35259,14.101241,831.19,3
35260,7.590691,836.028,2
35261,11.039868,1227.939,5
35266,9.979905,1080.061,3
35401,7.988519,24964.438,34
35402,9.899472,695.936,3
35403,9.899472,959.001,3
35404,7.023997,16639.667,17
35405,6.947577,19103.861,17
35406,6.957695,17364.452,12
35407,5.744613,1645.954,2
35441,3.319579,1159.654,3
35442,3.632094,1267.74,6
35443,2.201876,2143.33,5
35444,4.964558,3153.769,8
35446,2.866365,1835.373,4
35447,3.935825,3340.928,8
35452,3.762795,1605.515,4
35453,6.775869,5883.577,11
35456,6.400678,800.949,4
35459,3.23401,662.095,2
35460,3.23401,113.179,2
35461,2.191669,2197.34,6
35462,1.81165,1077.547,2
35463,3.666667,1410.335,1
35464,3.007819,365.61,4
35466,4.170905,4509.409,8
35469,2.877489,132.109,3
35470,4.655213,181.985,5
35473,7.457648,6302.912,14
35474,5.633581,4213.865,4
35475,4.817851,6285.44,6
35476,8.637548,7339.98,14
35480,3.464294,1536.444,6
35481,5.342094,3763,14
35486,9.5,6575.19,1
35490,2.910987,2764.8,5
35501,6.878613,6680.03,23
35502,8.313345,2002.792,3
35503,4.991773,6552.913,13
35504,5.673485,3511.435,14
35540,3.576614,2349.284,11
35541,4.920671,3394.901,9
35542,3.31349,1251.92,11
35543,5.279318,34.951,7
35544,4.107618,832.691,5
35546,3.785203,3147.637,12
35548,3.4355,1656.522,3
35549,4.496402,3649.554,19
35550,5.120185,5984.472,17
35552,3.868221,638.871,6
35553,4.653954,456.373,12
35554,3.567728,1079.749,12
35555,4.961977,9382.888,26
35563,5.653888,3573.554,14
35564,3.634693,1982.357,7
35565,5.975034,9119.924,15
35570,4.846099,6705.56,16
35571,2.913817,911.521,12
35572,4.829302,1082.196,4
35574,4.21873,1683.358,21
35575,2.961521,1100.766,3
35576,4.015113,3107.846,10
35578,3.660981,5189.448,16
35579,4.158601,2965.893,21
35580,4.863175,3970.419,15
35581,3.902054,518.875,5
35582,4.757086,4301.758,12
35585,2.990266,860.378,7
35586,4.107618,3146.481,5
35587,3.333441,922.61,10
35592,4.043386,102.483,4
35593,3.148693,1790.763,9
35594,4.068764,2579.425,9
35601,7.890747,31516.622,38
35602,11.630391,1473.489,4
35603,6.058381,27560.42,30
35610,3.211248,1924.747,6
35611,7.659775,17744.73,12
35612,8.443566,1607.17,2
35613,4.941416,5785.378,6
35614,3.232299,6730.35,17
35616,2.953017,3620.732,11
35618,2.999756,168.645,6
35619,2.676855,2165.083,16
35620,2.889579,7031.709,11
35622,3.898217,5633.219,13
35630,7.883471,22408.851,38
35631,12.239219,973.792,2
35633,5.271684,13647.879,19
35634,4.398931,6776.711,15
35640,6.758135,16881.068,20
35643,3.285796,1540.731,6
35645,4.804243,6126.956,10
35646,2.788568,4683.297,6
35647,2.973351,1101.59,3
35648,4.197769,3742.993,10
35650,4.571116,11660.426,21
35651,2.640356,1233.938,8
35652,4.94531,8268.176,13
35653,6.330404,11292.918,31
35654,4.942084,7804.543,26
35660,9.252078,9073.245,19
35661,8.14665,12996.091,24
35670,3.92817,6414.387,12
35672,2.768545,3296.923,12
35673,4.609863,5401.67,11
35674,6.14166,16440.972,27
35677,2.769873,1656.149,5
35739,2.926793,159.441,3
35740,4.890028,3215.411,4
35741,4.795651,171.88,9
35745,2.790669,388.209,3
35748,4.092734,5943.562,9
35749,6.241056,2157.909,7
35750,3.590025,1037.463,2
35751,2.790669,259.977,3
35754,2.833333,119.46,1
35757,6.876388,10590.632,2
35758,7.489983,17939.065,8
35759,3.590025,442.863,2
35760,5.167802,4342.009,5
35761,3.92631,4027.33,4
35762,9.820644,1754.385,4
35763,4.524556,80.696,5
35764,2.997129,579.785,5
35765,3.889336,3569.942,7
35766,2.790669,163.364,3
35768,6.633361,7048.934,13
35769,5.20379,2704.478,4
35772,4.890028,3.589,4
35773,4.973339,2609.258,5
35774,2.790669,129.988,3
35776,3.137995,2561.036,14
35801,9.945414,21678.71,39
35802,8.819147,20621.444,20
35803,6.7808,10735.897,16
35804,15.617442,1858.058,3
35805,12.688673,20168.725,29
35806,7.099437,2579.367,9
35807,15.902304,819.709,3
35808,6.333333,1372.316,1
35810,9.099335,24640.762,29
35811,7.174258,8101.026,16
35812,6.333333,64.005,1
35815,8.368053,1126.764,2
35816,13.675744,10818.071,19
35824,10.559578,248.7,4
35901,6.568634,18408.076,39
35902,9.474994,1215.341,3
35903,6.815215,17048.105,19
35904,5.617954,13790.126,26
35905,4.035273,1489.961,14
35906,7.155451,10135.126,17
35907,7.253633,14.285,3
35950,6.528569,15595.704,22
35951,7.468433,6582.719,11
35952,3.939512,4793.649,6
35953,5.077755,4861.636,6
35954,4.122728,7060.751,30
35956,4.548911,9044.924,17
35957,6.629111,11816.617,17
35959,4.476584,4322.673,11
35960,6.145383,6594.29,6
35961,4.261163,5503.798,16
35962,7.284525,227.233,6
35963,5.05029,120.089,4
35966,3.859577,285.604,4
35967,5.73078,15369.233,23
35968,5.775306,4166.369,19
35971,5.05029,3715.133,4
35972,3.62813,1109.139,9
35973,3.61246,2631.261,5
35974,5.05029,64.81,4
35975,5.05029,1019.803,4
35976,6.384751,5546.722,19
35978,4.905554,2852.98,7
35980,3.343276,1281.367,8
35983,4.223505,59.723,6
35984,4.05384,2276.521,10
35986,5.05029,72.435,4
35987,4.614622,2987.703,6
35989,4.428,2770.079,8
35990,3.980281,2.011,3
36003,2.931296,1577.245,3
36005,1.934808,1755.604,10
36006,3.227605,1164.992,7
36008,2.931296,4.554,3
36009,4.693156,2322.09,12
36010,4.444369,4432.214,15
36013,4.044296,348.864,7
36016,4.579218,4589.206,20
36017,3.610601,2611.031,5
36020,5.551032,1048.43,5
36022,4.673132,3714.972,2
36024,4.769447,5159.289,15
36025,5.054919,3998.818,10
36026,3.8397,865.858,10
36027,5.954384,14393.562,20
36028,3.415394,1986.589,10
36029,2.538565,1017.466,10
36030,2.298868,680.016,4
36032,3.772235,2225.488,11
36033,5.502295,4179.323,14
36034,4.057865,967.469,7
36035,3.782681,2076.586,6
36036,3.295163,1816.189,7
36037,5.632718,13083.664,21
36039,3.236017,411.396,5
36040,3.804159,3075.917,12
36041,4.252695,1471.889,13
36042,4.401191,1316.138,8
36043,4.819444,1443.257,3
36046,3.99192,1347.722,6
36047,3.772013,1017.744,7
36048,2.844327,1499.855,8
36049,5.885796,5629.042,12
36052,3.377888,705.35,8
36053,3.764453,2219.184,13
36054,6.060634,8097.762,12
36064,4.98024,12208.68,14
36066,7.10817,5991.558,7
36067,5.566961,19918.932,24
36069,2.995344,1912.554,8
36071,4.670617,731.76,7
36072,4.988604,1175.939,5
36075,3.698079,2090.727,5
36078,4.895036,1148.036,8
36079,3.832594,4561.654,14
36080,2.673276,2313.407,8
36081,5.342429,7702.349,15
36083,5.188405,8277.728,18
36088,5.634654,3969.165,9
36089,1.878216,1890.873,8
36091,3.417124,19.429,2
36092,4.487347,11770.284,18
36093,5.444054,10057.214,4
36101,17.166667,48.864,1
36102,17.166667,53.674,1
36103,17.166667,59.686,1
36104,14.77188,8067.02,46
36105,12.473896,8008.38,37
36106,15.323748,9418.647,17
36107,15.187001,7690.097,27
36108,11.287703,17521.307,33
36109,12.969237,24550.574,34
36110,11.185585,11746.667,22
36111,14.079318,11383.49,20
36112,15.37662,601.846,2
36113,15.433272,1673.299,6
36114,11.5,2.994,1
36115,11.5,961.006,1
36116,10.119894,28828.166,36
36117,10.911196,31646.982,43
36120,15.058768,1460.693,3
36121,13.975159,1271.485,4
36124,12.024244,1638.814,3
36125,12.666667,783.044,1
36201,6.732939,16061.89,36
36202,8.550117,1228.811,2
36203,5.497211,11610.661,18
36204,7.736988,685.576,3
36205,7.736988,933.946,3
36206,5.556181,9633.045,13
36207,6.367916,11120.859,21
36250,5.110767,86.427,4
36251,4.211551,4872.341,13
36255,2.811247,896.425,9
36256,2.533397,1585.127,5
36257,8.550117,258.242,2
36258,4.67924,1955.27,9
36260,5.592474,1166.485,7
36262,3.683903,1697.887,5
36263,3.039222,558.056,5
36264,5.222498,8475.303,13
36265,5.911322,11852.346,19
36266,5.339949,5267.878,17
36268,4.767769,5250.226,13
36269,3.607123,1441.269,5
36271,3.748949,4741.627,7
36272,4.892988,10908.529,17
36273,3.842451,2568.471,3
36274,5.271278,11229.415,19
36276,4.035689,2522.425,17
36277,5.331805,198.941,7
36278,5.312874,4381.151,7
36279,3.326768,2086.561,4
36280,3.226032,3620.487,8
36301,7.035109,30122.877,35
36302,10.141184,805.75,3
36303,7.35532,21963.189,38
36304,10.141184,625.958,3
36305,4.750421,2772.341,14
36310,4.645005,6361.651,10
36311,3.527559,2602.832,8
36312,3.652392,1054.811,12
36314,5.173571,640.783,5
36316,2.678794,2104.832,4
36317,2.36968,435.129,13
36318,2.807916,1266.25,9
36319,3.403383,2217.41,12
36320,3.320527,3903.112,8
36321,4.547925,116.945,4
36322,5.493652,8428,20
36323,4.751257,7815.863,21
36330,6.311732,18870.389,23
36340,6.408219,5662.649,13
36343,2.682455,1499.85,6
36344,4.961366,5400.992,9
36345,5.693712,8345.661,23
36346,3.369357,1423.318,6
36350,5.078078,6684.311,12
36351,4.306456,4055.049,7
36352,5.430342,5166.122,13
36353,3.247496,1914.613,13
36360,5.1457,17828.291,25
36361,8.068206,1363.062,4
36362,6.03185,5098.285,5
36370,2.654901,753.749,4
36373,2.291028,408.749,5
36374,3.038644,1120.493,8
36375,3.711996,7673.479,19
36376,4.547925,1740,4
36401,5.515998,7222.106,13
36420,6.532286,11301.962,20
36421,4.71584,8721.14,25
36425,3.076321,873.467,3
36426,6.223602,10160.024,15
36432,3.699204,3174.08,12
36435,3.248141,512.078,2
36436,4.462123,470.019,8
36441,4.725572,3694.514,5
36442,5.231746,3334.759,15
36444,2.514434,1000.019,2
36445,2.586229,25.388,2
36451,5.076265,3817.556,11
36453,4.660846,2159.345,13
36454,2.968668,81.791,2
36456,5.427526,1921.481,11
36460,6.052543,3300.701,11
36467,4.939335,9937.056,31
36471,2.610294,1064.742,5
36473,2.968668,201.331,2
36474,3.600499,2982.279,11
36475,3.530753,1431.643,14
36477,4.696548,4592.936,17
36480,2.587168,1494.042,5
36481,2.514434,69.137,2
36482,5.377013,1022.071,6
36483,3.333333,382.339,2
36502,5.928215,17777.856,24
36505,3.779473,32.795,3
36507,5.668362,20650.643,18
36509,6.146932,2081.055,4
36513,3.369586,31.253,4
36518,5.355808,1861.672,13
36521,3.043283,5230.139,7
36522,5.153268,7959.959,15
36523,6.146932,1412.508,4
36524,2.269305,1092.226,3
36525,3,583.707,1
36526,8.493236,11176.764,5
36527,4.747158,1013.145,3
36529,2.696431,487.698,3
36530,5.792173,6259.689,6
36532,7.001514,18763.277,15
36533,9.082321,1286.54,2
36535,9.056588,5944.508,9
36538,5.331075,472.69,7
36539,2.778245,734.78,11
36540,5.377013,168.525,6
36541,4.341982,6813.343,13
36544,4.319216,5761.222,10
36545,6.693452,7408.771,14
36548,3.367988,1047.252,3
36549,5.754639,26.153,4
36550,2.712691,259,3
36551,5.953129,7761.253,12
36553,3.367728,4631.336,7
36558,4.356324,3487.793,9
36559,9.211958,907.522,3
36560,3.779473,3038.217,3
36562,3.437424,1716.743,9
36564,9.082321,1111.897,2
36567,5.033551,10438.112,11
36568,4.508268,590.702,3
36569,4.174135,799.278,7
36571,8.457659,7362.571,7
36574,5.320558,1370.55,3
36575,5.112139,3509.306,8
36576,6.821518,29.822,5
36578,4.586763,2712.13,6
36579,2.712691,1772.3,3
36580,6.839658,4213.365,9
36581,3.367988,140.859,3
36582,5.631012,19171.794,21
36583,3.413386,752.173,14
36584,2.696431,820.137,3
36585,3.36816,967.702,7
36587,4.572566,2231.497,6
36590,6.28812,1283.825,3
36601,5.787233,1163.579,2
36602,10.378111,1614.254,8
36603,7.293357,6635.83,20
36604,9.905646,8515.158,22
36605,6.159399,26173.679,36
36606,8.961258,16206.793,41
36607,8.968951,5730.883,10
36608,7.525446,34193.568,32
36609,8.67989,17859.614,21
36610,7.785774,11072.292,26
36611,7.083239,5447.576,12
36612,7.390319,5114.492,8
36613,4.984918,8956.385,11
36615,7.344322,169.791,6
36616,10.292476,1623.236,3
36617,7.583434,8439.769,14
36618,7.423918,10828.388,14
36619,7.345131,6815.387,9
36633,5.787233,723.844,2
36640,11.201448,544.606,2
36652,5.787233,711.176,2
36660,8.915569,1183.43,3
36663,8.945847,344.682,3
36670,10.750147,770.363,2
36671,10.554954,448.668,2
36685,9.785968,1326.502,2
36688,5.187567,597.419,2
36689,9.380288,1179,2
36691,9.420852,1156.007,2
36693,7.731768,12928.651,10
36695,7.043109,13179.792,13
36701,6.471697,19085.179,31
36703,8.677988,6477.118,12
36720,2.166667,1015.611,1
36722,3.832264,421.507,6
36726,3.248141,264.109,2
36727,2.272888,188.492,3
36728,2.800661,779.076,12
36732,5.95157,4126.417,5
36736,3.470713,1437.388,5
36738,3.467024,602.084,5
36740,2.313508,1351.426,3
36742,3.125978,409.782,5
36744,3.663626,1921.078,6
36748,5.226305,234.834,8
36749,3.244711,680.13,5
36750,3.897026,3012.083,5
36751,3.177188,1120.3,16
36752,3.811628,1576.088,6
36754,3.524735,176.213,5
36756,2.634144,813.574,7
36758,4.010612,815.847,7
36759,3.521457,1629.443,10
36761,3.661163,1084.923,9
36765,3.251932,773.376,7
36767,2.943636,1561.773,6
36768,3.235828,952.058,5
36769,3.797117,2272.343,7
36773,3.794164,416.616,8
36775,3.710927,958.606,8
36776,2.75273,1351.896,2
36782,3.83719,2037.706,5
36783,3.647513,708.742,9
36784,3.1736,2633.516,14
36785,2.922946,698.431,5
36786,4.193688,2122.642,9
36790,4.333079,268.329,3
36793,3.564042,313.533,5
36801,7.370091,14817.152,20
36803,9.481055,1582.245,2
36804,2.924534,3830.237,6
36830,6.213931,8671.659,16
36832,8.022632,11814.375,11
36850,3.706862,2014.574,12
36852,5.340839,444.44,5
36853,5.16884,7530.226,11
36854,5.928857,12076.221,12
36855,2.322762,1661.849,3
36856,3.989791,81.556,3
36858,3.614869,642.704,5
36860,3.303198,1407.006,5
36861,3.730232,2903.948,8
36862,2.353123,697.996,12
36863,4.331939,6785.692,15
36866,4.327941,2301.129,3
36867,7.834534,14454.306,17
36868,10.621645,1309.638,3
36869,6.439892,5927.599,10
36870,5.469104,8789.436,12
36871,3.983575,1024.003,5
36874,3.03545,596.653,3
36875,3.696735,2962.197,7
36877,4.94891,7542.095,9
36879,3.325785,74.676,5
36901,4.655213,162.549,5
36904,5.588804,3739.763,15
36907,3.892383,1814.939,7
36908,4.556077,1990.536,11
36910,2.368909,77.179,4
36912,2.48077,2003.772,16
36913,4.391052,46.83,4
36915,4.391052,689.069,4
36916,2.368909,594.628,4
36919,2.232292,2040.452,6
36921,5.038151,1076.576,9
36922,2.777668,779.119,11
36925,4.627726,3148.094,7
37010,3.358092,1722.099,5
37011,10.256715,1531.698,3
37012,4.429195,2070.914,10
37013,8.606798,74614.961,47
37014,4.243255,2591.904,10
37015,5.002749,17696.753,21
37016,4.542803,891.711,7
37018,2.721397,1049.064,3
37019,3.855201,888.206,9
37020,5.72498,2943.342,6
37022,3.53391,6312.684,17
37024,6.457384,1453.645,3
37025,3.920401,3029.19,15
37026,2.86813,1589.817,2
37027,7.413831,40162.734,36
37029,5.053991,6358.351,12
37030,6.282361,7519.378,11
37031,3.405722,4035.736,8
37032,3.409896,2351.455,10
37033,5.074641,7398.476,15
37034,4.575695,6325.388,4
37035,3.755823,3282.507,6
37036,4.104451,323.349,6
37037,3.905965,5021.68,10
37040,7.285536,28725.467,23
37041,13,377.78,1
37042,6.279303,60451.833,28
37043,6.987828,23382.669,14
37046,3.650828,6115.159,14
37047,4.155719,2149.786,8
37048,3.467164,6067.194,18
37049,4.182863,3952.661,7
37050,3.711937,1534.804,6
37051,4.212879,2238.47,4
37052,4.318923,93.148,5
37055,6.103237,25030.192,24
37056,6.433708,1666.395,4
37057,3.819697,589.406,6
37058,5.639757,5217.083,6
37059,4.431557,1290.132,6
